,Player,College,Height,Weight,Hand_size,Arm_length,40_time,Bench,Vert,Broad,Shuttle,Year
36,1988,Kenny Gamble,Colgate (NY),8.50,,30.0,111,4.48,4.48,4.48,4.48,1988
37,1988,Gaston Green,UCLA,8.50,,33.5,119,4.27,4.27,4.27,4.27,1988
38,1988,Kevin Harmon,Iowa,8.50,,27.5,106,4.19,4.19,4.19,4.19,1988
39,1988,Mark Higgs,Kentucky,8.50,,43.0,126,4.16,4.16,4.16,4.16,1988
40,1988,Alan Hooker,North Carolina A&T,9.75,,33.5,123,4.50,4.50,4.50,4.50,1988
41,1988,William Howard,Tennessee,8.50,,26.0,104,4.42,4.42,4.42,4.42,1988
42,1988,Kenny Jackson,San Jose State,9.50,,28.5,114,4.54,4.54,4.54,4.54,1988
43,1988,Tony Jeffery,Texas Christian,9.00,,28.0,115,4.40,4.40,4.40,4.40,1988
44,1988,Rory Johnson,St. Joseph's (IN),9.00,,31.5,111,4.56,4.56,4.56,4.56,1988
45,1988,Keith Jones,Nebraska,8.00,,36.0,117,4.19,4.19,4.19,4.19,1988
46,1988,Gordon Lockbaum,Holy Cross (MA),8.75,,30.0,111,4.13,4.13,4.13,4.13,1988
47,1988,Darryl Mcgill,Wake Forest,9.50,,30.5,,9.99,9.99,9.99,9.99,1988
48,1988,Jamie Morris,Michigan,8.25,,30.5,110,4.41,4.41,4.41,4.41,1988
49,1988,Burton Murchison,Lamar (TX),9.50,,,,9.99,9.99,9.99,9.99,1988
50,1988,Carl Painter,Hampton (VA),9.50,,,,9.99,9.99,9.99,9.99,1988
51,1988,Gary Patton,Eastern Michigan,9.75,,30.5,108,4.32,4.32,4.32,4.32,1988
52,1988,James Primus,UCLA,8.00,,33.5,114,4.28,4.28,4.28,4.28,1988
53,1988,Harvey Reed,Howard (DC),9.00,,32.0,119,4.21,4.21,4.21,4.21,1988
54,1988,James Saxon,San Jose State,9.25,,31.0,115,4.42,4.42,4.42,4.42,1988
55,1988,John Stephens,Northwestern State (LA),8.50,,35.5,116,4.22,4.22,4.22,4.22,1988
56,1988,Lars Tate,Georgia,8.75,,31.5,124,4.37,4.37,4.37,4.37,1988
57,1988,Thurman Thomas,Oklahoma State,8.75,,33.0,114,4.21,4.21,4.21,4.21,1988
58,1988,Reggie Ware,Auburn,8.50,,34.0,109,4.40,4.40,4.40,4.40,1988
59,1988,Lorenzo White,Michigan State,9.00,,,,9.99,9.99,9.99,9.99,1988
60,1988,Warren Williams,Miami (FL),8.00,,,,9.99,9.99,9.99,9.99,1988
61,1988,Keith Woodside,Texas A&M,8.50,,30.5,113,4.30,4.30,4.30,4.30,1988
62,1989,Scott Ankrom,Texas Christian,,,33.5,110,4.21,4.21,4.21,4.21,1989
63,1989,Steve Avery,Northern Michigan,,,27.0,106,4.09,4.09,4.09,4.09,1989
64,1989,Eric Ball,UCLA,,,33.5,118,4.45,4.45,4.45,4.45,1989
65,1989,Jim Bell,Boston College,,,,,9.99,9.99,9.99,9.99,1989
66,1989,Deon Booker,Louisville,,,31.5,109,4.45,4.45,4.45,4.45,1989
67,1989,Anthony Brown,West Virginia,,,29.5,101,4.40,4.40,4.40,4.40,1989
68,1989,Robert Drummond,Syracuse,,,33.0,117,4.18,4.18,4.18,4.18,1989
69,1989,Heikoti Fakava,Hawaii,,,30.5,107,4.38,4.38,4.38,4.38,1989
70,1989,Victor Floyd,Florida State,,,34.5,117,4.15,4.15,4.15,4.15,1989
71,1989,Charvez Foger,Nevada Las Vegas,,,,,9.99,9.99,9.99,9.99,1989
72,1989,Mark Green,Notre Dame,,,30.0,105,4.40,4.40,4.40,4.40,1989
73,1989,John Harvey,Texas-El Paso,,,29.5,114,4.20,4.20,4.20,4.20,1989
74,1989,Joe Henderson,Iowa State,,,,,9.99,9.99,9.99,9.99,1989
75,1989,Tony Hinz,Harvard,,,30.5,121,4.17,4.17,4.17,4.17,1989
76,1989,Tracy Johnson,Clemson,,,,,9.99,9.99,9.99,9.99,1989
77,1989,Undra Johnson,West Virginia,,,30.0,106,4.34,4.34,4.34,4.34,1989
78,1989,Keith Jones,Illinois,,,37.5,124,9.99,9.99,9.99,9.99,1989
79,1989,Doug Lloyd,North Dakota State,,,31.5,115,4.06,4.06,4.06,4.06,1989
80,1989,Mike Mcgee,Bowling Green (OH),,,32.0,114,4.24,4.24,4.24,4.24,1989
81,1989,Todd Mcnair,Temple,,,38.0,124,4.15,4.15,4.15,4.15,1989
82,1989,Dave Meggett,Towson (MD),,,34.5,122,4.26,4.26,4.26,4.26,1989
83,1989,Eric Mitchel,Oklahoma,,,34.0,116,4.20,4.20,4.20,4.20,1989
84,1989,Greg Paterra,Slippery Rock (PA),,,34.0,117,4.48,4.48,4.48,4.48,1989
85,1989,Damon Stell,Oklahoma,,,33.0,114,4.35,4.35,4.35,4.35,1989
86,1989,Lewis Tillman,Jackson State (MS),,,31.5,109,4.31,4.31,4.31,4.31,1989
87,1989,Jamie Townsend,Eastern Washington,,,30.5,104,4.49,4.49,4.49,4.49,1989
88,1989,Alonzo Washington,Arizona,,,29.5,104,4.30,4.30,4.30,4.30,1989
89,1989,Vince Workman,Ohio State,,,30.0,110,9.99,9.99,9.99,9.99,1989
90,1990,Johnny Bailey,Texas A&M-Kingsville,9.00,,,108,,,,,1990
91,1990,Latin Berry,Oregon,9.25,,40.0,131,4.02,4.02,4.02,4.02,1990
92,1990,Steve Broussard,Washington State,8.00,,31.0,110,4.29,4.29,4.29,4.29,1990
93,1990,Dexter Carter,Florida State,8.25,,34.5,116,3.99,3.99,3.99,3.99,1990
94,1990,Larry Centers,Stephen F. Austin (TX),10.63,,,106,9.99,9.99,9.99,9.99,1990
95,1990,Ken Clark,Nebraska,8.50,,34.0,111,4.27,4.27,4.27,4.27,1990
96,1990,David Eldridge,Arizona,9.38,,35.5,116,4.43,4.43,4.43,4.43,1990
97,1990,Blake Ezor,Michigan State,9.50,,30.5,108,9.99,9.99,9.99,9.99,1990
98,1990,Eddie Fuller,Louisiana State,10.50,,35.5,115,4.06,4.06,4.06,4.06,1990
99,1990,Judd Garrett,Princeton,8.38,,29.0,107,4.22,4.22,4.22,4.22,1990
100,1990,Broderick Graves,Winston-Salem State (NC),8.88,,31.5,113,4.50,4.50,4.50,4.50,1990
101,1990,James Gray,Texas Tech,9.25,,,,9.99,9.99,9.99,9.99,1990
102,1990,Harold Green,South Carolina,10.00,,32.0,118,4.25,4.25,4.25,4.25,1990
103,1990,Joe Henderson,Clemson,9.13,,35.0,117,4.27,4.27,4.27,4.27,1990
104,1990,Marc Hicks,Ohio State,9.38,,,,9.99,9.99,9.99,9.99,1990
105,1990,Harry Jackson,St. Cloud State (MN),10.00,,30.0,115,4.03,4.03,4.03,4.03,1990
106,1990,Anthony Johnson,Notre Dame,9.25,,32.0,112,3.93,3.93,3.93,3.93,1990
107,1990,Ricky Johnson,Maryland,10.25,,36.0,117,4.22,4.22,4.22,4.22,1990
108,1990,Myron Jones,Frenso State (CA),7.88,,37.0,119,4.56,4.56,4.56,4.56,1990
109,1990,Bren Lowery,Maryland,9.50,,33.0,120,4.28,4.28,4.28,4.28,1990
110,1990,Brian Mitchell,Southwestern Louisiana,10.25,,32.0,117,4.01,4.01,4.01,4.01,1990
111,1990,Andy Murray,Kentucky,9.50,,28.5,105,4.42,4.42,4.42,4.42,1990
112,1990,Mike Owens,Syracuse,7.88,,30.5,107,9.99,9.99,9.99,9.99,1990
113,1990,Tony Palmer,Texas Christian,9.75,,29.5,117,9.99,9.99,9.99,9.99,1990
114,1990,Mike Pringle,Cal-State Fullerton,8.75,,35.5,118,4.25,4.25,4.25,4.25,1990
115,1990,Alfred Rawls,Kentucky,8.38,,32.5,106,9.99,9.99,9.99,9.99,1990
116,1990,Donnie Riley,Central Michigan,8.63,,31.5,105,4.50,4.50,4.50,4.50,1990
117,1990,James Rouse,Arkansas,8.00,,33.5,110,4.29,4.29,4.29,4.29,1990
118,1990,George Searcy,East Tennessee,10.25,,33.0,112,4.48,4.48,4.48,4.48,1990
119,1990,Dee Smith,Louisville,8.75,,36.0,119,9.99,9.99,9.99,9.99,1990
120,1990,Anthony Thompson,Indiana,9.88,,33.5,,9.99,9.99,9.99,9.99,1990
121,1990,Darrell Thompson,Minnesota,8.75,,34.5,114,9.99,9.99,9.99,9.99,1990
122,1990,Chris Warren,Ferrum (VA),10.00,,36.5,114,9.99,9.99,9.99,9.99,1990
123,1990,Cordell Woods,"Minnesota State, Mankatao",8.63,,33.0,113,4.50,4.50,4.50,4.50,1990
124,1991,Tony Alford,Colorado State,9.88,,32.5,114,4.37,4.37,4.37,4.37,1991
125,1991,Al Baker,Kentucky,9.25,,,,9.99,9.99,9.99,9.99,1991
126,1991,Randy Baldwin,Mississippi,9.50,,32.0,117,4.09,4.09,4.09,4.09,1991
127,1991,Nick Bell,Iowa,10.63,,39.5,120,9.99,9.99,9.99,9.99,1991
128,1991,Eric Bieniemy,Colorado,9.25,,36.0,109,9.99,9.99,9.99,9.99,1991
129,1991,Tony Boles,Michigan,8.88,,33.0,115,4.30,4.30,4.30,4.30,1991
130,1991,Gary Brown,Penn State,9.25,,29.0,111,4.65,4.65,4.65,4.65,1991
131,1991,Ivory Lee Brown,Arkansas-Pine Bluff,9.63,,36.0,121,4.78,4.78,4.78,4.78,1991
132,1991,Blaise Bryant,Iowa State,8.88,,31.0,111,9.99,9.99,9.99,9.99,1991
133,1991,Sheldon Canley,San Jose State,9.25,,31.0,113,4.35,4.35,4.35,4.35,1991
134,1991,Aaron Craver,Frenso State (CA),10.00,,38.0,126,4.29,4.29,4.29,4.29,1991
135,1991,Stacy Danley,Auburn,10.25,,,,9.99,9.99,9.99,9.99,1991
136,1991,Mike Dingle,South Carolina,10.25,,31.0,106,4.71,4.71,4.71,4.71,1991
137,1991,Ricky Ervins,Southern California,9.50,,27.5,108,4.41,4.41,4.41,4.41,1991
138,1991,David Fair,Mississippi State,9.63,,32.0,120,4.14,4.14,4.14,4.14,1991
139,1991,Albert Fann,Cal State Northridge,9.13,,30.0,110,4.51,4.51,4.51,4.51,1991
140,1991,Hyland Hickson,Michigan State,9.88,,32.0,115,4.25,4.25,4.25,4.25,1991
141,1991,Gerald Hudson,Oklahoma State,9.25,,30.0,107,4.10,4.10,4.10,4.10,1991
142,1991,Cedric Jackson,Texas Christian,10.13,,31.5,115,4.30,4.30,4.30,4.30,1991
143,1991,Allen Jefferson,Michigan,9.63,,28.5,111,9.99,9.99,9.99,9.99,1991
144,1991,Eric Jenkins,Missouri State,9.25,,29.5,112,4.42,4.42,4.42,4.42,1991
145,1991,Duane Kinnon,Syracuse,10.13,,31.0,114,4.24,4.24,4.24,4.24,1991
146,1991,Darren Lewis,Texas A&M,9.13,,,,9.99,9.99,9.99,9.99,1991
147,1991,Greg Lewis,Washington,10.50,,39.0,116,9.99,9.99,9.99,9.99,1991
148,1991,Ricky Martin,Middle Tennessee State,9.25,,34.0,116,4.22,4.22,4.22,4.22,1991
149,1991,Fred Mcafee,Mississippi College,9.63,,37.0,122,4.13,4.13,4.13,4.13,1991
150,1991,Bernie Parmalee,Ball State (IN),9.25,,28.5,119,4.23,4.23,4.23,4.23,1991
151,1991,Roland Poles,Tennessee,10.38,,,,9.99,9.99,9.99,9.99,1991
152,1991,Amir Rasul,Florida A&M,9.63,,33.0,118,4.28,4.28,4.28,4.28,1991
153,1991,Curvin Richards,Pittsburgh,10.25,,,,9.99,9.99,9.99,9.99,1991
154,1991,Reggie Rivers,Texas State,10.13,,33.5,117,4.32,4.32,4.32,4.32,1991
155,1991,Joe Ross,Georgia Southern,9.75,,,,9.99,9.99,9.99,9.99,1991
156,1991,Leonard Russell,Arizona State,9.88,,33.0,112,4.36,4.36,4.36,4.36,1991
157,1991,Chris Samuels,Texas,9.38,,30.5,116,4.30,4.30,4.30,4.30,1991
158,1991,Chris San Agustin,Augustana (SD),9.13,,33.5,101,4.42,4.42,4.42,4.42,1991
159,1991,Tony Satter,North Dakota State,9.00,,27.0,104,4.23,4.23,4.23,4.23,1991
160,1991,Tony Stewart,Iowa,9.13,,36.0,122,4.03,4.03,4.03,4.03,1991
161,1991,Leroy Thompson,Penn State,9.50,,32.5,112,4.13,4.13,4.13,4.13,1991
162,1991,Jon Vaughn,Michigan,9.63,,,,9.99,9.99,9.99,9.99,1991
163,1991,Anthony Wallace,California,9.13,,32.5,121,4.31,4.31,4.31,4.31,1991
164,1991,Ricky Watters,Notre Dame,9.13,,34.5,111,4.41,4.41,4.41,4.41,1991
165,1991,Chuck Weatherspoon,Houston,9.13,,28.0,100,4.33,4.33,4.33,4.33,1991
166,1991,Chuck Webb,Tennessee,9.63,,,,9.99,9.99,9.99,9.99,1991
167,1991,Gerald Williams,South Carolina,9.00,,29.5,110,9.99,9.99,9.99,9.99,1991
168,1991,Harvey Williams,Louisiana State,9.38,,,,9.99,9.99,9.99,9.99,1991
169,1991,Calvin Windom,Louisiana State,9.50,,31.5,112,4.25,4.25,4.25,4.25,1991
170,1991,Charlie Young,Stanford,9.75,,32.5,114,4.30,4.30,4.30,4.30,1991
171,1992,Tyrone Ashley,Mississippi,8.50,,33.5,115,4.29,4.29,4.29,4.29,1992
172,1992,Edgar Bennett,Florida State,9.25,,35.5,122,4.37,4.37,4.37,4.37,1992
173,1992,Tony Brooks,Notre Dame,9.50,,35.0,119,4.23,4.23,4.23,4.23,1992
174,1992,Joe Campbell,Middle Tennessee State,8.38,,37.5,120,4.56,4.56,4.56,4.56,1992
175,1992,Vaughn Dunbar,Indiana,9.38,,35.0,120,4.19,4.19,4.19,4.19,1992
176,1992,Nikki Fisher,Virginia,9.00,,32.0,115,4.26,4.26,4.26,4.26,1992
177,1992,Leodis Flowers,Nebraska,8.88,,34.0,121,4.20,4.20,4.20,4.20,1992
178,1992,Derrick Franklin,Indiana State,9.88,,31.5,116,4.18,4.18,4.18,4.18,1992
179,1992,Mike Gaddis,Oklahoma,8.38,,,,9.99,9.99,9.99,9.99,1992
180,1992,Sam Gash,Penn State,9.13,,33.5,113,4.16,4.16,4.16,4.16,1992
181,1992,Darian Hagan,Colorado,8.75,,,,9.99,9.99,9.99,9.99,1992
182,1992,Ronald Humphrey,Mississippi Valley State,9.63,,36.5,127,3.96,3.96,3.96,3.96,1992
183,1992,Amp Lee,Florida State,9.38,,,,9.99,9.99,9.99,9.99,1992
184,1992,Tim Lester,Eastern Kentucky,10.50,,33.0,114,4.46,4.46,4.46,4.46,1992
185,1992,Eric Lynch,Grand Valley State (MI),8.63,,32.0,109,4.20,4.20,4.20,4.20,1992
186,1992,Keith Mcafee,Texas A&M,8.38,,,,9.99,9.99,9.99,9.99,1992
187,1992,Willie Mcclendon,Florida,8.75,,31.5,111,4.27,4.27,4.27,4.27,1992
188,1992,Ostell Miles,Houston,10.25,,38.5,122,4.33,4.33,4.33,4.33,1992
189,1992,Troy Mills,Cal State Sacramento,9.25,,30.0,108,4.35,4.35,4.35,4.35,1992
190,1992,Derrick Moore,Northeastern Oklahoma A&M,8.63,,,,9.99,9.99,9.99,9.99,1992
191,1992,Mazio Royster,Southern California,9.75,,32.5,113,4.10,4.10,4.10,4.10,1992
192,1992,Mike Saunders,Iowa,8.88,,31.0,109,4.20,4.20,4.20,4.20,1992
193,1992,Randy Simmons,Texas A&M,8.63,,25.5,109,4.29,4.29,4.29,4.29,1992
194,1992,Billy Smith,Central Michigan,10.00,,32.0,114,4.41,4.41,4.41,4.41,1992
195,1992,Carl Smith,Maine,9.38,,34.0,123,4.32,4.32,4.32,4.32,1992
196,1992,Tony Smith,Southern Mississippi,9.00,,31.0,120,4.04,4.04,4.04,4.04,1992
197,1992,Carlos Snow,Ohio State,9.00,,32.5,115,4.08,4.08,4.08,4.08,1992
198,1992,Siran Stacy,Alabama,9.38,,,,9.99,9.99,9.99,9.99,1992
199,1992,Robert Thomas,Carson-Newman (TN),9.13,,34.0,118,4.30,4.30,4.30,4.30,1992
200,1992,Peter Tuipulotu,Brigham Young,9.00,,,,9.99,9.99,9.99,9.99,1992
201,1992,Nate Turner,Nebraska,9.63,,30.5,121,3.95,3.95,3.95,3.95,1992
202,1992,Bobby Wright,Wayne State (NE),9.63,,,115,9.99,9.99,9.99,9.99,1992
203,1992,Reggie Yarbrough,Cal-State Fullerton,8.88,,,,9.99,9.99,9.99,9.99,1992
204,1993,Richie Anderson,Penn State,9.00,,35.5,121,4.27,4.27,4.27,4.27,1993
205,1993,Ryan Benjamin,Pacific (CA),9.75,,,,9.99,9.99,9.99,9.99,1993
206,1993,Reggie Brooks,Notre Dame,8.13,,,,9.99,9.99,9.99,9.99,1993
207,1993,Derek Brown,Nebraska,9.25,,38.0,127,3.91,3.91,3.91,3.91,1993
208,1993,Trevor Cobb,Rice (TX),9.00,,30.0,103,4.41,4.41,4.41,4.41,1993
209,1993,Estrus Crayton,Southern California,8.50,,29.5,111,4.20,4.20,4.20,4.20,1993
210,1993,Randy Cuthbert,Duke,9.25,,30.0,110,4.22,4.22,4.22,4.22,1993
211,1993,Tico Duckett,Michigan State,9.25,,,,9.99,9.99,9.99,9.99,1993
212,1993,Chuckie Dukes,Boston College,8.13,,31.5,111,3.97,3.97,3.97,3.97,1993
213,1993,Walt Dunson,Middle Tennessee State,8.13,,,,9.99,9.99,9.99,9.99,1993
214,1993,Eric Gallon,Kansas State,9.63,,37.5,122,4.10,4.10,4.10,4.10,1993
215,1993,Garrison Hearst,Georgia,9.50,,,,9.99,9.99,9.99,9.99,1993
216,1993,Vaughn Hebron,Virginia Tech,9.38,,31.5,105,4.30,4.30,4.30,4.30,1993
217,1993,Kerry Henderson,Texas Southern,8.88,,34.5,118,4.00,4.00,4.00,4.00,1993
218,1993,Randy Jordan,North Carolina,8.25,,35.0,119,4.20,4.20,4.20,4.20,1993
219,1993,Terry Kirby,Virginia,9.50,,38.0,120,4.14,4.14,4.14,4.14,1993
220,1993,Derrick Lassic,Alabama,9.13,,,,9.99,9.99,9.99,9.99,1993
221,1993,Stephen Mcguire,Miami (FL),9.00,,30.5,108,4.63,4.63,4.63,4.63,1993
222,1993,Natrone Means,North Carolina,9.13,,,,9.99,9.99,9.99,9.99,1993
223,1993,Glyn Milburn,Stanford,8.63,,,,9.99,9.99,9.99,9.99,1993
224,1993,Craig Mitter,Rutgers,8.63,,,,9.99,9.99,9.99,9.99,1993
225,1993,Ron Moore,Pittsburgh State (KS),9.75,,35.5,116,4.50,4.50,4.50,4.50,1993
226,1993,Adrian Murrell,West Virginia,8.75,,33.5,117,4.17,4.17,4.17,4.17,1993
227,1993,Martin Patton,Texas A&M-Kingsville,9.13,,38.0,116,4.31,4.31,4.31,4.31,1993
228,1993,Kenny Roberts,Mississippi State,7.75,,33.5,115,4.52,4.52,4.52,4.52,1993
229,1993,Gregory Robinson,Louisiana-Monroe,9.13,,33.5,111,4.33,4.33,4.33,4.33,1993
230,1993,Kenny Sims,James Madison (VA),10.25,,34.5,117,4.22,4.22,4.22,4.22,1993
231,1993,Robert Smith,Ohio State,10.13,,39.0,134,4.03,4.03,4.03,4.03,1993
232,1993,Markus Thomas,Eastern Kentucky,8.88,,36.5,116,4.16,4.16,4.16,4.16,1993
233,1993,Adrian Walker,Texas,9.50,,,,9.99,9.99,9.99,9.99,1993
234,1993,David Walker,Syracuse,8.50,,30.0,104,4.19,4.19,4.19,4.19,1993
235,1993,Russell White,California,8.63,,36.0,113,4.28,4.28,4.28,4.28,1993
236,1993,Kevin Williams,UCLA,8.88,,41.5,137,4.11,4.11,4.11,4.11,1993
237,1993,Shaumbe Wright-Fair,Washington State,9.25,,33.5,125,4.49,4.49,4.49,4.49,1993
238,1994,Mario Bates,Arizona State,9.50,,36.0,128,4.12,4.12,4.12,4.12,1994
239,1994,William Bell,Georgia Tech,9.38,,31.0,120,4.20,4.20,4.20,4.20,1994
240,1994,James Bostic,Auburn,9.63,,34.5,118,4.31,4.31,4.31,4.31,1994
241,1994,Phil Brown,Texas,9.00,,34.0,113,4.56,4.56,4.56,4.56,1994
242,1994,Beno Bryant,Washington,8.63,,33.5,118,4.15,4.15,4.15,4.15,1994
243,1994,Lindsey Chapman,California,9.25,,38.0,120,4.43,4.43,4.43,4.43,1994
244,1994,Marvin Courtney,Mississippi,9.00,,32.0,119,4.50,4.50,4.50,4.50,1994
245,1994,Gary Downs,North Carolina State,9.38,,33.0,116,4.28,4.28,4.28,4.28,1994
246,1994,Keith Elias,Princeton,9.00,,33.5,122,4.20,4.20,4.20,4.20,1994
247,1994,Marshall Faulk,San Diego State,9.13,,,,9.99,9.99,9.99,9.99,1994
248,1994,Charlie Garner,Tennessee,9.75,,,,9.99,9.99,9.99,9.99,1994
249,1994,Raymont Harris,Ohio State,9.25,,37.0,116,4.40,4.40,4.40,4.40,1994
250,1994,Greg Hill,Texas A&M,8.50,,33.5,115,3.97,3.97,3.97,3.97,1994
251,1994,Sean Jackson,Florida State,8.88,,35.5,112,4.48,4.48,4.48,4.48,1994
252,1994,Leshon Johnson,Northern Illinois,8.50,,,,9.99,9.99,9.99,9.99,1994
253,1994,Calvin Jones,Nebraska,10.00,,30.5,115,4.09,4.09,4.09,4.09,1994
254,1994,Dorsey Levens,Georgia Tech,10.63,,37.5,118,4.42,4.42,4.42,4.42,1994
255,1994,Charles Levy,Arizona,9.00,,34.5,114,4.41,4.41,4.41,4.41,1994
256,1994,Dwight Mcfadden,Southern California,9.00,,30.0,108,9.99,9.99,9.99,9.99,1994
257,1994,Mark Montgomery,Wisconsin,8.63,,,,9.99,9.99,9.99,9.99,1994
258,1994,Bam Morris,Texas Tech,9.25,,,,9.99,9.99,9.99,9.99,1994
259,1994,Errict Rhett,Florida,10.00,,32.5,113,9.99,9.99,9.99,9.99,1994
260,1994,Terry Richardson,Syracuse,9.13,,35.0,120,4.31,4.31,4.31,4.31,1994
261,1994,Ron Rivers,Frenso State (CA),9.50,,29.5,105,4.20,4.20,4.20,4.20,1994
262,1994,Scott Schulte,Hillsdale (MI),9.00,,31.0,115,4.06,4.06,4.06,4.06,1994
263,1994,Irving Spikes,Louisiana-Monroe,8.75,,30.0,112,4.28,4.28,4.28,4.28,1994
264,1994,Glenn Starks,Central Oklahoma,9.00,,33.0,115,4.52,4.52,4.52,4.52,1994
265,1994,Craig Thomas,Michigan State,9.00,,35.5,108,4.54,4.54,4.54,4.54,1994
266,1994,Tony Vinson,Towson (MD),8.75,,32.5,,9.99,9.99,9.99,9.99,1994
267,1994,Lamont Warren,Colorado,9.25,,34.0,121,4.16,4.16,4.16,4.16,1994
268,1995,Kelvin Anderson,Southeast Missouri State,10.13,,37.0,111,4.18,4.18,4.18,4.18,1995
269,1995,Joe Aska,Central Oklahoma,10.13,,34.5,120,4.31,4.31,4.31,4.31,1995
270,1995,Robert Baldwin,Duke,9.25,,31.5,108,4.60,4.60,4.60,4.60,1995
271,1995,Lee Becton,Notre Dame,9.38,,,,9.99,9.99,9.99,9.99,1995
272,1995,Brandon Bennett,South Carolina,9.38,,,,9.99,9.99,9.99,9.99,1995
273,1995,Kevin Bouie,Mississippi State,9.00,,30.0,113,4.41,4.41,4.41,4.41,1995
274,1995,Norman Bradford,Grambling State (LA),9.75,,32.0,118,4.31,4.31,4.31,4.31,1995
275,1995,Ki-Jana Carter,Penn State,9.38,,,,9.99,9.99,9.99,9.99,1995
276,1995,Ontiwaun Carter,Arizona,8.50,,32.0,114,4.44,4.44,4.44,4.44,1995
277,1995,Terrell Davis,Georgia,9.00,,35.0,120,4.41,4.41,4.41,4.41,1995
278,1995,Terrell Fletcher,Wisconsin,9.25,,,,9.99,9.99,9.99,9.99,1995
279,1995,Roger Graham,New Haven (CT),9.88,,31.0,116,4.59,4.59,4.59,4.59,1995
280,1995,Aaron Hayden,Tennessee,9.13,,,,9.99,9.99,9.99,9.99,1995
281,1995,Darick Holmes,Portland State (OR),10.13,,,,9.99,9.99,9.99,9.99,1995
282,1995,Curtis Johnson,North Carolina,9.00,,31.5,112,9.99,9.99,9.99,9.99,1995
283,1995,Eric Johnson,Central Michigan,8.63,,30.5,113,4.03,4.03,4.03,4.03,1995
284,1995,Napoleon Kaufman,Washington,8.50,,38.5,,9.99,9.99,9.99,9.99,1995
